title,outlet,uploaded,description,url,clean_title,clean_description
Bitcoin bites: Cryptocurrency closes at three-week low,Al Jazeera,4 days ago,Bitcoin closed in on the lowest in three weeks as the cryptocurrency’s sizzling rally gives way to...,https://www.aljazeera.com/economy/2021/1/21/bbbitcoin-bites-cryptocurrency-closes-at-lowest-in-three-weeks,Bitcoin bites Cryptocurrency closes at three week low,Bitcoin closed in on the lowest in three weeks as the cryptocurrency s sizzling rally gives way to
Bitcoin Exchange LVL Launches Mastercard Debit Card - CoinDesk,Coindesk,3 days ago,Upstart cryptocurrency exchange LVL is opening pre-orders for a Mastercard debit card linked to...,https://www.coindesk.com/bitcoin-exchange-lvl-launches-mastercard-debit-card,Bitcoin Exchange LVL Launches Mastercard Debit Card CoinDesk,Upstart cryptocurrency exchange LVL is opening pre orders for a Mastercard debit card linked to
Bitcoin's ups and downs: five things to know,Nikkei Asian Review,3 days ago,"Bitcoin had a blockbuster year in 2020, with its surging price taking even cryptocurrency analysts by surprise -- but its sharp fall in recent days has...",https://asia.nikkei.com/Spotlight/Cryptocurrencies/Bitcoin-s-ups-and-downs-five-things-to-know,Bitcoin s ups and downs five things to know,Bitcoin had a blockbuster year in 2020 with its surging price taking even cryptocurrency analysts by surprise but its sharp fall in recent days has
UPDATE 1-Bitcoin slumps 10% as pullback from record high gathers pace,Investing.com,4 days ago,"The world's most popular cryptocurrency Bitcoin was last down 7.5% at $32,779 after falling as low...",http://in.investing.com/news/update-1bitcoin-slumps-10-as-pullback-from-record-high-gathers-pace-2574240,UPDATE 1 Bitcoin slumps 10 as pullback from record high gathers pace,The world s most popular cryptocurrency Bitcoin was last down 7 5 at 32 779 after falling as low
Cardano Climbs 11% In a Green Day By Investing.com,Investing.com,3 days ago,"The move upwards pushed Cardano's market cap up to $11.015039B, or 1.14% of the total cryptocurrency market cap. At its highest, Cardano's market cap was...",https://www.investing.com/news/cryptocurrency-news/cardano-climbs-11-in-a-green-day-2396743,Cardano Climbs 11 In a Green Day By Investing com,The move upwards pushed Cardano s market cap up to 11 015039B or 1 14 of the total cryptocurrency market cap At its highest Cardano s market cap was
XRP Tumbles 20.08% In Rout,Investing.com,3 days ago,"The move downwards pushed XRP's market cap down to $11.80309B, or 1.36% of the total cryptocurrency market cap. At its highest, XRP's market cap was...",https://in.investing.com/news/xrp-tumbles-2008-in-rout-2575319,XRP Tumbles 20 08 In Rout,The move downwards pushed XRP s market cap down to 11 80309B or 1 36 of the total cryptocurrency market cap At its highest XRP s market cap was
Litecoin Tumbles 20.60% In Bearish Trade,Investing.com,3 days ago,"The move downwards pushed Litecoin's market cap down to $8.343B, or 0.96% of the total cryptocurrency market cap. At its highest, Litecoin's market cap...",https://in.investing.com/news/litecoin-tumbles-2060-in-bearish-trade-2575310,Litecoin Tumbles 20 60 In Bearish Trade,The move downwards pushed Litecoin s market cap down to 8 343B or 0 96 of the total cryptocurrency market cap At its highest Litecoin s market cap
"Hive Blockchain Buys 6,400 Mining Machines From Canaan to Reach 1,200 PH/s - CoinDesk",Coindesk,6 days ago,"Publicly traded cryptocurrency mining company Hive Blockchain (HIVE) announced its purchase of 6,400...",https://www.coindesk.com/hive-blockchain-canaan-bitcoin-mining-purchase-hashrate-goal,Hive Blockchain Buys 6 400 Mining Machines From Canaan to Reach 1 200 PH s CoinDesk,Publicly traded cryptocurrency mining company Hive Blockchain HIVE announced its purchase of 6 400
Missoula Co. Commission to discuss cryptocurrency mining operation zoning,KPAX Missoula,6 days ago,Missoula County Commissioners will take public comments Tuesday evening on permanent zoning for ...,https://www.kpax.com/news/missoula-county/missoula-co-commission-to-discuss-cryptocurrency-mining-operation-zoning,Missoula Co Commission to discuss cryptocurrency mining operation zoning,Missoula County Commissioners will take public comments Tuesday evening on permanent zoning for
"As DeFi booms, Ethereum’s blockchain competitors are catching up",The Cointelegraph,4 days ago,Ethereum is not the only blockchain platform seeing a significant increase in value as the...,https://cointelegraph.com/news/as-defi-booms-ethereum-s-blockchain-competitors-are-catching-up,As DeFi booms Ethereum s blockchain competitors are catching up,Ethereum is not the only blockchain platform seeing a significant increase in value as the
XRP Tumbles 21.62% In Selloff By Investing.com,Investing.com,3 days ago,"The move upwards pushed XRP's market cap up to $11.80309B, or 1.36% of the total cryptocurrency market cap. At its highest, XRP's market cap was...",https://ca.investing.com/news/cryptocurrency-news/xrp-tumbles-2162-in-selloff-2338206,XRP Tumbles 21 62 In Selloff By Investing com,The move upwards pushed XRP s market cap up to 11 80309B or 1 36 of the total cryptocurrency market cap At its highest XRP s market cap was
XRP Tumbles 20% In Rout By Investing.com,Investing.com,3 days ago,"The move downwards pushed XRP's market cap down to $11.80309B, or 1.36% of the total cryptocurrency market cap. At its highest, XRP's market cap was...",https://www.investing.com/news/cryptocurrency-news/xrp-tumbles-20-in-rout-2395735,XRP Tumbles 20 In Rout By Investing com,The move downwards pushed XRP s market cap down to 11 80309B or 1 36 of the total cryptocurrency market cap At its highest XRP s market cap was
XRP Tumbles 22% In Selloff By Investing.com,Investing.com,3 days ago,"The move downwards pushed XRP's market cap down to $11.80309B, or 1.36% of the total cryptocurrency market cap. At its highest, XRP's market cap was...",https://www.investing.com/news/cryptocurrency-news/xrp-tumbles-22-in-selloff-2395737,XRP Tumbles 22 In Selloff By Investing com,The move downwards pushed XRP s market cap down to 11 80309B or 1 36 of the total cryptocurrency market cap At its highest XRP s market cap was
Litecoin Tumbles 20% In Bearish Trade By Investing.com,Investing.com,3 days ago,"The move downwards pushed Litecoin's market cap down to $8.458B, or 0.96% of the total ...",https://www.investing.com/news/cryptocurrency-news/litecoin-tumbles-20-in-bearish-trade-2395726,Litecoin Tumbles 20 In Bearish Trade By Investing com,The move downwards pushed Litecoin s market cap down to 8 458B or 0 96 of the total
Cardano Plunges 30% In Selloff By Investing.com,Investing.com,3 days ago,"The move downwards pushed Cardano's market cap down to $9.307075B, or 1.06% of the total cryptocurrency market cap. At its highest, Cardano's market cap...",https://www.investing.com/news/cryptocurrency-news/cardano-plunges-30-in-selloff-2395725,Cardano Plunges 30 In Selloff By Investing com,The move downwards pushed Cardano s market cap down to 9 307075B or 1 06 of the total cryptocurrency market cap At its highest Cardano s market cap
Bitcoin heads for worst weekly loss in months By Reuters,Investing.com,3 days ago,"The world's most popular cryptocurrency fell more than 5% to an almost three-week low of $28,800...",https://uk.investing.com/news/forex-news/bitcoin-extends-slide-heads-for-worst-week-since-march-2020-2283981,Bitcoin heads for worst weekly loss in months By Reuters,The world s most popular cryptocurrency fell more than 5 to an almost three week low of 28 800
EOS Falls 10.02% In Selloff,Investing.com,3 days ago,"The move downwards pushed EOS's market cap down to $2.3772B, or 0.27% of the total cryptocurrency market cap. At its highest, EOS's market cap was...",https://in.investing.com/news/eos-falls-1002-in-selloff-2575304,EOS Falls 10 02 In Selloff,The move downwards pushed EOS s market cap down to 2 3772B or 0 27 of the total cryptocurrency market cap At its highest EOS s market cap was
"Bitcoin Price Prediction: BTC Could Bottom At $25,000 Following Regulatory Scrutiny",International Business Times,3 days ago,"Bitcoin dropped from $35,500 to $29,000 before closing at $30,855 Thursday, a decrease of almost 13%...",https://www.ibtimes.com/bitcoin-price-prediction-btc-could-bottom-25000-following-regulatory-scrutiny-3128286,Bitcoin Price Prediction BTC Could Bottom At 25 000 Following Regulatory Scrutiny,Bitcoin dropped from 35 500 to 29 000 before closing at 30 855 Thursday a decrease of almost 13
Trading Bitcoin in Africa Is a Way for Some to Escape Poverty - CoinDesk,Coindesk,4 days ago,"For years, Stephen Aluko lived “hand to mouth” in Nigeria, home to a big but struggling economy in...",https://www.coindesk.com/trading-bitcoin-escaping-poverty-africa-nigeria,Trading Bitcoin in Africa Is a Way for Some to Escape Poverty CoinDesk,For years Stephen Aluko lived hand to mouth in Nigeria home to a big but struggling economy in
30 Charged in Japan With Trading $96M-Worth of Crypto Stolen in Coincheck Hack - CoinDesk,Coindesk,3 days ago,"According to a report by Japan’s Mainichi on Friday, authorities in Japan allege the people were...",https://www.coindesk.com/japan-charged-30-trading-hack-crypto-coincheck,30 Charged in Japan With Trading 96M Worth of Crypto Stolen in Coincheck Hack CoinDesk,According to a report by Japan s Mainichi on Friday authorities in Japan allege the people were
Access denied: Banks seem prone to cryptophobia despite growing adoption,The Cointelegraph,4 days ago,"From refusing to bank crypto trading desks to closing accounts held by platforms, the mainstream financial sector appears to be putting up roadblocks to seamless cryptocurrency</ ...",https://cointelegraph.com/news/access-denied-banks-seem-prone-to-cryptophobia-despite-growing-adoption,Access denied Banks seem prone to cryptophobia despite growing adoption,From refusing to bank crypto trading desks to closing accounts held by platforms the mainstream financial sector appears to be putting up roadblocks to seamless cryptocurrency
Ethereum's Ether Cryptocurrency Sets New Price Record on Major Exchanges - CoinDesk,Coindesk,6 days ago,"Ether (ETH), the native cryptocurrency of the Ethereum blockchain network, has broken its previous...",https://www.coindesk.com/ethereums-ether-cryptocurrency-sets-new-price-record-on-major-exchanges,Ethereum s Ether Cryptocurrency Sets New Price Record on Major Exchanges CoinDesk,Ether ETH the native cryptocurrency of the Ethereum blockchain network has broken its previous
Guggenheim CIO Says Bitcoin May Have Topped Out for Now,CoinDesk via Yahoo Finance,4 days ago,"Bitcoin’s bull run may have peaked and the cryptocurrency could suffer a significant price pullback,...",https://finance.yahoo.com/news/guggenheim-cio-says-bitcoin-may-143451130.html,Guggenheim CIO Says Bitcoin May Have Topped Out for Now,Bitcoin s bull run may have peaked and the cryptocurrency could suffer a significant price pullback
Bitcoin Tumbles 20.04% In Bearish Trade,Investing.com,3 days ago,"It was the largest one-day percentage loss since Thursday, March 12, 2020. The move downwards pushed Bitcoin's market cap down to $560.7B, or 64.63% of...",https://in.investing.com/news/bitcoin-tumbles-2004-in-bearish-trade-2575317,Bitcoin Tumbles 20 04 In Bearish Trade,It was the largest one day percentage loss since Thursday March 12 2020 The move downwards pushed Bitcoin s market cap down to 560 7B or 64 63 of
Bitcoin Price Prediction 2021: Why Analyst Sees BTC Falling Back to $20K,InvestorPlace,4 days ago,Bitcoin (BTC) is the subject of a price prediction for 2021 on Thursday that has one analyst...,https://investorplace.com/2021/01/bitcoin-price-prediction-2021-why-analyst-sees-btc-falling-back-to-20k/,Bitcoin Price Prediction 2021 Why Analyst Sees BTC Falling Back to 20K,Bitcoin BTC is the subject of a price prediction for 2021 on Thursday that has one analyst
Cardano Plunges 32.65% In Selloff,Investing.com,3 days ago,"It was the largest one-day percentage loss since Thursday, March 12, 2020. The move downwards pushed Cardano's market cap down to $9.116828B, or 1.05% of...",https://in.investing.com/news/cardano-plunges-3265-in-selloff-2575316,Cardano Plunges 32 65 In Selloff,It was the largest one day percentage loss since Thursday March 12 2020 The move downwards pushed Cardano s market cap down to 9 116828B or 1 05 of
